2025-04-30 22:03:13,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,santiago,Av. Manuel Antonio Matta,-33.459173,-70.647774
2025-04-30 22:10:04,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,santiago,Vergara,-33.453868,-70.661384
2025-04-30 22:05:52,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,independencia,Av. Independencia,-33.429613,-70.653431
2025-04-30 21:35:46,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,santiago,Av. Santa María,-33.431165,-70.654933
2025-04-30 22:08:56,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,providencia,Av. Pocuro,-33.436346,-70.608539
2025-04-30 21:55:59,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,recoleta,Av. El Salto,-33.411906,-70.637482
2025-04-30 21:59:27,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,providencia,Dardignac,-33.433282,-70.63524
2025-04-30 22:24:22,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,providencia,Av. Providencia,-33.421076,-70.608635
2025-04-30 22:00:10,Tráfico,,Otro,ñuñoa,Matta Oriente,-33.453927,-70.62263
2025-04-30 22:11:16,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,macul,Av. Quilín,-33.485025,-70.608276
2025-04-30 22:22:24,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,la cisterna,Av. Américo Vespucio,-33.536619,-70.667483
2025-04-30 22:15:42,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,santiago,Ismael Valdés Vergara,-33.433759,-70.649291
2025-04-30 22:23:04,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,san joaquín,Av. Vicuña Mackenna,-33.474307,-70.623293
2025-04-30 22:10:30,Tráfico,,Otro,la cisterna,Av. Lo Ovalle,-33.516303,-70.64996
2025-04-30 22:23:36,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,san miguel,Av. Salvador Allende,-33.491667,-70.654258
