fecha,tipo,subtipo,subtipo_normalizado,ciudad,calle,lat,lon
2025-04-30 19:43:04,Cierre de camino,,Otro,Pudahuel,Lago Las Tres Marías,-33.46743,-70.737251
2025-04-30 19:40:43,Peligro,HAZARD_ON_ROAD_CONSTRUCTION,Otro,Maipú,Av. Pajaritos,-33.49633,-70.757374
2025-04-30 19:41:46,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,Cerrillos,Av. Américo Vespucio,-33.504112,-70.734993
2025-04-30 19:39:26,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,Renca,El Retiro,-33.402437,-70.771379
2025-04-30 19:40:24,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Quilicura,Av. General San Martín,-33.369859,-70.738372
2025-04-30 19:41:53,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Maipú,Los Pintores,-33.477472,-70.745918
2025-04-30 19:43:38,Peligro,HAZARD_ON_ROAD_POT_HOLE,Hueco,Cerro Navia,Jorge Washington,-33.429994,-70.734659
2025-04-30 19:42:13,Peligro,HAZARD_ON_ROAD_POT_HOLE,Hueco,Cerro Navia,Av. Las Torres,-33.428489,-70.730696
2025-04-30 19:37:39,Peligro,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Otro,Quinta Normal,Coronel Robles,-33.436808,-70.692179
2025-04-30 19:38:21,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,San Bernardo,Av. de Chena,-33.558954,-70.718312
2025-04-30 19:41:21,Policía,,Otro,Santiago,Exposición,-33.453837,-70.678293
2025-04-30 19:38:05,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,San Bernardo,Av. de Chena,-33.559172,-70.718521
2025-04-30 19:40:37,Policía,,Otro,Quilicura,Av. Américo Vespucio,-33.365673,-70.693485
2025-04-30 19:40:52,Peligro,HAZARD_ON_ROAD_CONSTRUCTION,Otro,Quinta Normal,Av. San Pablo,-33.438947,-70.697313
2025-04-30 19:39:00,Tráfico,,Otro,San Bernardo,Av. Lo Blanco,-33.576087,-70.693073
2025-04-30 19:42:25,Peligro,HAZARD_ON_ROAD_CONSTRUCTION,Otro,La Cisterna,Av. Goycolea,-33.537518,-70.673781
2025-04-30 19:40:26,Peligro,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,Otro,Quinta Normal,Edison,-33.436787,-70.692638
2025-04-30 19:40:25,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Lo Espejo,Ruta 5 > Norte,-33.532259,-70.679872
2025-04-30 19:39:55,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,Quinta Normal,Av. Mapocho,-33.43298,-70.681562
2025-04-30 19:39:44,Conversación,,Otro,Santiago,Av. Portales,-33.443209,-70.67529
2025-04-30 19:41:53,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,Santiago,Av. Libertador Bernardo O'Higgins,-33.449692,-70.675005
2025-04-30 19:43:15,Peligro,HAZARD_ON_ROAD_POT_HOLE,Hueco,Estación Central,Av. Libertador Bernardo O'Higgins,-33.450795,-70.679259
2025-04-30 19:40:20,Cierre de camino,,Otro,Quinta Normal,La Rioja,-33.426695,-70.713547
2025-04-30 19:43:09,Peligro,HAZARD_WEATHER_HEAVY_SNOW,Otro,Conchalí,Eusebio Lillo,-33.379652,-70.686988
2025-04-30 19:39:29,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Quilicura,El Molino,-33.359974,-70.694115
2025-04-30 19:43:08,Policía,,Otro,Quilicura,Las Perdices,-33.368547,-70.719176
2025-04-30 19:43:32,Tráfico,,Otro,Lo Prado,Buque Esmeralda,-33.444862,-70.730728
2025-04-30 19:40:45,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Quinta Normal,Av. Apóstol Santiago,-33.442144,-70.692101
2025-04-30 19:41:51,Peligro,HAZARD_ON_ROAD_POT_HOLE,Hueco,La Granja,Los Vilos,-33.534134,-70.629559
2025-04-30 19:42:37,Peligro,HAZARD_ON_ROAD,Otro,La Florida,Av. Santa Julia,-33.529102,-70.608681
2025-04-30 19:38:44,Policía,,Otro,La Pintana,Newen,-33.570272,-70.657096
2025-04-30 19:43:13,Tráfico,,Otro,Santiago,Nataniel Cox,-33.452233,-70.652832
2025-04-30 19:38:22,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Providencia,Av. Francisco Bilbao,-33.441039,-70.624486
2025-04-30 19:42:44,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Ñuñoa,Av. Irarrázaval,-33.453516,-70.622482
2025-04-30 19:42:29,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,San Miguel,Gran Avenida José Miguel Carrera,-33.49449,-70.65243
2025-04-30 19:39:03,Policía,,Otro,San Miguel,Brigadier de la Cruz,-33.491321,-70.650929
2025-04-30 19:40:54,Tráfico,,Otro,Providencia,Av. Francisco Bilbao,-33.441162,-70.624677
2025-04-30 19:39:09,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,San Miguel,Gran Avenida José Miguel Carrera,-33.491687,-70.651671
2025-04-30 19:43:14,Policía,,Otro,Independencia,Av. Fermín Vivaceta,-33.416778,-70.663946
2025-04-30 19:40:13,Policía,,Otro,La Pintana,Av. Observatorio,-33.564851,-70.619995
2025-04-30 19:39:13,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,La Florida,Punta Arenas,-33.512928,-70.611292
2025-04-30 19:42:32,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Santiago,Padre Felipe Gómez de Vidaurre,-33.44811,-70.656253
2025-04-30 19:40:01,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,Santiago,Av. Libertador Bernardo O'Higgins,-33.446804,-70.664158
2025-04-30 19:39:57,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,La Granja,Los Vilos,-33.528744,-70.630347
2025-04-30 19:42:34,Peligro,HAZARD_ON_ROAD_POT_HOLE,Hueco,La Granja,1 Norte,-33.536836,-70.628227
2025-04-30 19:37:42,Conversación,,Otro,Providencia,Av. Providencia,-33.436676,-70.634368
2025-04-30 19:41:24,Peligro,HAZARD_ON_ROAD_OBJECT,Otro,San Miguel,Av. Santa Rosa,-33.485287,-70.641324
2025-04-30 19:43:09,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Santiago,Padre Felipe Gómez de Vidaurre,-33.448,-70.65534
2025-04-30 19:41:25,Accidente,,Otro,Independencia,Av. Independencia,-33.420884,-70.655804
2025-04-30 19:38:38,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Providencia,Manuel Montt,-33.436421,-70.616201
2025-04-30 19:38:50,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Recoleta,Olivos,-33.424827,-70.646563
2025-04-30 19:38:33,Conversación,,Otro,Providencia,Condell,-33.435954,-70.628251
2025-04-30 19:42:14,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Santiago,Santa Isabel,-33.451341,-70.64818
2025-04-30 19:41:50,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,Providencia,Av. Tobalaba,-33.429347,-70.587489
2025-04-30 19:43:28,Tráfico,,Otro,Puente Alto,Av. Concha y Toro,-33.59841,-70.577876
2025-04-30 19:39:41,Policía,,Otro,Ñuñoa,Diagonal Oriente,-33.454684,-70.579803
2025-04-30 19:38:24,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,La Florida,Av. La Florida,-33.546534,-70.568843
2025-04-30 19:40:59,Peligro,HAZARD_ON_ROAD_CONSTRUCTION,Otro,Providencia,Av. Pedro de Valdivia,-33.443579,-70.606464
2025-04-30 19:40:01,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Vitacura,Av. Alonso de Córdova,-33.403374,-70.588393
2025-04-30 19:42:19,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,La Reina,Av. Larraín,-33.453034,-70.565594
2025-04-30 19:40:01,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Las Condes,Av. Cristóbal Colón,-33.417611,-70.557711
2025-04-30 19:42:00,Peligro,HAZARD_ON_ROAD,Otro,Providencia,,-33.432336,-70.584878
2025-04-30 19:41:56,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Ñuñoa,Av. Ossa,-33.443682,-70.572455
2025-04-30 19:38:30,Conversación,,Otro,Macul,Capitán Ignacio Carrera Pinto,-33.480736,-70.581404
2025-04-30 19:41:41,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Las Condes,Tomás Moro,-33.419987,-70.553199
2025-04-30 19:38:34,Tráfico,,Otro,Providencia,Av. Suecia,-33.429806,-70.604762
2025-04-30 19:37:55,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Vitacura,Av. Luis Pasteur,-33.385039,-70.574576
2025-04-30 19:38:45,Policía,,Otro,La Reina,Monseñor Edwards,-33.438468,-70.561376
2025-04-30 19:40:41,Policía,,Otro,Ñuñoa,Av. Pedro de Valdivia,-33.457123,-70.605434
2025-04-30 19:37:50,Policía,,Otro,La Florida,,-33.517702,-70.600202
2025-04-30 19:40:59,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,Vitacura,Av. Américo Vespucio Norte,-33.391787,-70.594394
2025-04-30 19:41:42,Policía,,Otro,La Florida,Las Perdices,-33.518791,-70.546583
2025-04-30 19:37:59,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Peñalolén,Mariano Sánchez Fontecilla,-33.474854,-70.554903
2025-04-30 19:39:30,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,Vitacura,Av. San Josemaría Escrivá de Balaguer,-33.389929,-70.597788
2025-04-30 19:40:08,Conversación,,Otro,Vitacura,General John O'Brien,-33.398923,-70.59848
2025-04-30 19:40:53,Policía,,Otro,Ñuñoa,Av. Pedro de Valdivia,-33.457589,-70.605473
2025-04-30 19:42:54,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Providencia,Av. Los Leones,-33.433498,-70.601763
2025-04-30 19:39:42,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Ñuñoa,Av. Alcalde Eduardo Castillo Velasco,-33.459345,-70.59212
2025-04-30 19:43:12,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,La Florida,Diagonal Santa Irene,-33.522122,-70.569046
2025-04-30 19:40:08,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,La Florida,Av. La Florida,-33.548091,-70.56804
2025-04-30 19:42:26,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Providencia,Av. Tobalaba,-33.43123,-70.585336
2025-04-30 19:39:40,Policía,,Otro,Las Condes,Cerro Colorado,-33.403066,-70.577458
2025-04-30 19:40:35,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Peñalolén,Av. Grecia,-33.470095,-70.571288
2025-04-30 19:39:41,Conversación,,Otro,Vitacura,Av. San Josemaría Escrivá de Balaguer,-33.37821,-70.567722
2025-04-30 19:40:15,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,La Florida,Av. La Florida,-33.548684,-70.56755
2025-04-30 19:38:06,Policía,POLICE_HIDING,Otro,Puente Alto,Av. Los Toros,-33.566304,-70.555172
2025-04-30 19:43:38,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Ñuñoa,Av. Américo Vespucio,-33.457681,-70.571938
2025-04-30 19:41:45,Tráfico,,Otro,La Florida,Colombia,-33.535148,-70.585164
2025-04-30 19:41:03,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Puente Alto,Av. San Carlos,-33.591373,-70.541584
2025-04-30 19:40:44,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Las Condes,Camino El Alba,-33.407707,-70.545136
2025-04-30 19:43:32,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Lo Barnechea,Av. La Dehesa,-33.363248,-70.514808
2025-04-30 19:43:02,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Lo Barnechea,Raúl Labbé,-33.364507,-70.514886
2025-04-30 19:41:48,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Lo Barnechea,Av. El Rodeo,-33.356448,-70.524652
2025-04-30 19:39:46,Tráfico,,Otro,Las Condes,Carlos Peña Otaegui,-33.413541,-70.528578
2025-04-30 19:38:01,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Vitacura,Las Hualtatas,-33.374786,-70.527197
2025-04-30 19:43:30,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,Peñalolén,Av. Consistorial,-33.469347,-70.540961
2025-04-30 19:42:33,Peligro,HAZARD_ON_ROAD_CONSTRUCTION,Otro,Las Condes,Camino San Antonio,-33.375455,-70.509036
2025-04-30 19:37:47,Tráfico,,Otro,Las Condes,Carlos Peña Otaegui,-33.412052,-70.524083
2025-04-30 19:39:12,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Las Condes,Charles Hamilton,-33.379883,-70.5089
2025-04-30 19:42:43,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Las Condes,Patagonia,-33.409278,-70.544209
2025-04-30 19:40:44,Policía,,Otro,Lo Barnechea,Las Rosas,-33.357959,-70.513407
2025-04-30 19:39:58,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,Talagante,Libertad,-33.665322,-70.932752
2025-04-30 19:39:55,Policía,,Otro,Buin,José Manuel Figari,-33.717653,-70.748685
2025-04-30 19:42:08,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Paine,Gran Avenida José Miguel Carrera,-33.803466,-70.736538
2025-04-30 19:39:56,Policía,,Otro,San Bernardo,Almirante Riveros,-33.614004,-70.689317
2025-04-30 19:38:39,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Buin,Camino Buin - Alto Jahuel,-33.735335,-70.720676
2025-04-30 19:38:00,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,San Bernardo,Eucaliptus,-33.610577,-70.698344
2025-04-30 19:41:38,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,San Bernardo,Almirante Riveros,-33.613379,-70.690538
2025-04-30 19:40:09,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,"Nos, San Bernardo",Camino Nos a Los Morros,-33.639557,-70.687809
2025-04-30 19:39:19,Peligro,HAZARD_ON_SHOULDER_CAR_STOPPED,Otro,Puente Alto,Caletera Acceso Sur,-33.635057,-70.62696
2025-04-30 19:37:58,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Puente Alto,Av. Eyzaguirre,-33.610129,-70.555589
2025-04-30 19:43:54,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Puente Alto,Av. Sargento Menadier,-33.616059,-70.573046
2025-04-30 19:43:47,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,Rancagua,Av. Libertador Bernardo O'Higgins,-34.161678,-70.755939
2025-04-30 19:39:06,Peligro,HAZARD_ON_ROAD_POT_HOLE,Hueco,Rancagua,Javiera Carrera,-34.185252,-70.727974
2025-04-30 19:41:58,Policía,,Otro,Codegua,Av. O'Higgins,-34.044117,-70.668506
2025-04-28 02:19:00,Peligro,HAZARD_ON_ROAD,Otro,Chicureo,Camino Guay Guay,-33.263283,-70.626296
